id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
33625,Male,57,1,17.0,0,1-2 Year,Yes,49813.0,124.0,42,0
33271,Male,54,1,28.0,0,1-2 Year,Yes,38101.0,122.0,159,0
94052,Male,24,1,13.0,1,< 1 Year,Yes,24493.0,152.0,30,0
42678,Male,24,1,28.0,1,< 1 Year,No,45313.0,152.0,151,0
3520,Male,47,1,8.0,0,1-2 Year,Yes,30575.0,124.0,299,0
94446,Female,23,1,46.0,0,< 1 Year,Yes,14668.0,160.0,206,0
78452,Male,49,1,8.0,1,1-2 Year,No,34817.0,7.0,265,0
59368,Female,26,1,10.0,1,< 1 Year,No,25407.0,152.0,226,0
58478,Male,51,1,48.0,0,1-2 Year,Yes,2630.0,124.0,155,0
50054,Female,21,1,34.0,0,< 1 Year,No,32203.0,152.0,167,0
71494,Female,46,1,45.0,1,1-2 Year,No,2630.0,156.0,243,0
2574,Female,27,1,17.0,1,< 1 Year,No,36513.0,152.0,298,0
91775,Female,24,1,28.0,1,< 1 Year,No,30523.0,152.0,221,0
31817,Female,27,1,15.0,1,< 1 Year,No,32473.0,152.0,282,0
32715,Female,57,1,46.0,1,1-2 Year,No,2630.0,124.0,216,0
78084,Male,25,1,15.0,1,< 1 Year,No,22729.0,152.0,240,0
24045,Female,43,1,35.0,0,> 2 Years,Yes,2630.0,26.0,23,0
60127,Female,23,1,4.0,1,< 1 Year,No,2630.0,160.0,212,0
59983,Female,25,1,37.0,0,< 1 Year,Yes,19761.0,152.0,200,0
32670,Male,23,1,13.0,0,< 1 Year,Yes,2630.0,152.0,143,0
22476,Male,37,1,28.0,0,1-2 Year,Yes,67329.0,26.0,135,1
72772,Male,44,1,28.0,1,1-2 Year,No,53941.0,125.0,221,0
85651,Female,24,1,32.0,0,< 1 Year,Yes,52005.0,152.0,61,0
78891,Male,27,1,15.0,1,< 1 Year,No,2630.0,152.0,13,0
177,Male,25,1,28.0,1,< 1 Year,No,101021.0,152.0,49,0
25041,Male,65,1,28.0,0,1-2 Year,Yes,43246.0,26.0,20,0
31297,Female,43,1,41.0,0,1-2 Year,No,28992.0,26.0,116,0
22139,Female,23,1,29.0,1,< 1 Year,No,2630.0,152.0,62,0
89932,Female,24,1,36.0,1,< 1 Year,No,34039.0,152.0,186,0
89965,Male,25,1,35.0,1,< 1 Year,No,40865.0,152.0,48,0
29168,Male,76,1,41.0,0,1-2 Year,Yes,25399.0,124.0,140,0
28614,Male,54,1,46.0,0,1-2 Year,Yes,69235.0,26.0,95,1
84594,Male,54,1,46.0,1,1-2 Year,No,29248.0,124.0,267,0
99567,Male,27,1,18.0,1,< 1 Year,No,23714.0,152.0,132,0
10341,Female,29,1,36.0,1,< 1 Year,No,25437.0,152.0,190,0
68445,Female,32,1,41.0,0,< 1 Year,Yes,29192.0,152.0,248,0
99910,Female,21,1,41.0,0,< 1 Year,Yes,40286.0,160.0,156,0
55431,Male,51,1,39.0,0,1-2 Year,Yes,2630.0,156.0,58,1
4146,Male,21,1,8.0,1,< 1 Year,No,42791.0,160.0,250,0
51492,Female,35,1,36.0,0,1-2 Year,Yes,34986.0,124.0,175,1
66692,Male,33,1,3.0,0,1-2 Year,No,32121.0,156.0,160,1
23828,Male,23,1,29.0,0,< 1 Year,Yes,29810.0,152.0,202,0
61980,Female,28,1,3.0,0,< 1 Year,Yes,2630.0,152.0,118,0
66294,Female,63,1,6.0,1,1-2 Year,No,26621.0,26.0,289,0
34624,Female,62,1,15.0,1,1-2 Year,No,37993.0,86.0,152,0
53066,Female,24,1,8.0,1,< 1 Year,No,22945.0,152.0,10,0
16537,Male,41,1,41.0,0,1-2 Year,Yes,35597.0,154.0,223,0
37765,Male,61,1,29.0,1,1-2 Year,No,34211.0,152.0,128,0
8440,Female,25,1,36.0,1,< 1 Year,No,35240.0,152.0,98,0
76580,Female,38,1,28.0,0,1-2 Year,Yes,26191.0,124.0,229,0
38542,Male,42,1,28.0,1,1-2 Year,No,46518.0,26.0,146,0
74491,Male,66,1,8.0,1,1-2 Year,No,36551.0,26.0,74,0
66760,Female,34,1,28.0,1,1-2 Year,No,47814.0,151.0,203,0
57002,Female,27,1,37.0,0,< 1 Year,Yes,34440.0,152.0,166,0
95138,Female,23,1,46.0,1,< 1 Year,No,38184.0,152.0,217,0
25403,Male,32,1,10.0,1,< 1 Year,No,2630.0,152.0,143,0
59750,Male,76,1,5.0,1,1-2 Year,No,39371.0,26.0,288,0
2084,Male,32,1,10.0,0,< 1 Year,Yes,38369.0,152.0,80,0
49018,Male,48,1,28.0,1,1-2 Year,No,39607.0,124.0,14,0
42334,Male,51,1,28.0,1,1-2 Year,No,2630.0,26.0,269,0
58744,Female,39,1,8.0,0,1-2 Year,Yes,2630.0,157.0,274,1
16027,Male,43,1,14.0,0,1-2 Year,Yes,33618.0,124.0,38,0
1653,Male,62,1,28.0,0,> 2 Years,Yes,56310.0,124.0,28,0
66010,Male,23,1,28.0,0,< 1 Year,Yes,63843.0,124.0,191,0
39295,Male,36,1,18.0,0,1-2 Year,Yes,2630.0,156.0,133,0
98592,Male,46,1,28.0,1,1-2 Year,No,27544.0,124.0,194,0
38281,Female,47,1,8.0,0,1-2 Year,Yes,33348.0,7.0,183,1
34341,Male,46,1,28.0,1,1-2 Year,Yes,35692.0,26.0,192,0
62382,Female,22,1,6.0,1,< 1 Year,No,22116.0,152.0,159,0
49992,Female,47,1,11.0,0,1-2 Year,Yes,20552.0,124.0,137,1
43956,Male,27,1,35.0,1,< 1 Year,No,2630.0,151.0,64,0
20829,Male,46,1,2.0,0,1-2 Year,Yes,32930.0,124.0,220,0
66102,Male,42,1,8.0,0,1-2 Year,Yes,49248.0,124.0,71,0
22986,Female,22,1,46.0,1,< 1 Year,No,27479.0,152.0,276,0
19818,Female,26,1,15.0,0,< 1 Year,Yes,40704.0,152.0,260,0
3915,Female,62,1,28.0,0,1-2 Year,Yes,38274.0,61.0,136,0
39977,Female,47,1,28.0,0,1-2 Year,Yes,95692.0,124.0,45,0
82679,Male,51,1,35.0,0,1-2 Year,Yes,2630.0,124.0,39,1
52850,Male,21,1,29.0,0,< 1 Year,Yes,32218.0,152.0,178,0
66589,Female,24,1,2.0,0,< 1 Year,Yes,23680.0,151.0,257,0
25953,Male,44,1,46.0,0,1-2 Year,Yes,21462.0,26.0,293,0
16978,Female,21,1,28.0,0,1-2 Year,Yes,47004.0,154.0,235,0
60098,Female,67,1,28.0,1,1-2 Year,No,41158.0,125.0,243,0
48659,Male,70,1,20.0,0,1-2 Year,No,2630.0,124.0,199,0
66695,Female,25,1,37.0,1,< 1 Year,No,23693.0,152.0,184,0
38927,Female,21,1,17.0,1,< 1 Year,No,39171.0,160.0,208,0
54579,Female,30,1,42.0,1,< 1 Year,No,36730.0,152.0,178,0
48581,Female,25,1,25.0,0,< 1 Year,Yes,25259.0,152.0,241,0
43874,Male,42,1,19.0,0,1-2 Year,Yes,39409.0,26.0,48,0
53260,Male,39,1,8.0,0,> 2 Years,Yes,39477.0,124.0,277,0
60649,Male,50,1,25.0,0,1-2 Year,Yes,35963.0,124.0,76,1
59313,Female,21,1,6.0,1,< 1 Year,No,32251.0,152.0,15,0
30367,Male,49,1,29.0,1,1-2 Year,No,40599.0,26.0,16,0
30923,Male,42,1,17.0,1,1-2 Year,No,37930.0,150.0,153,0
20996,Female,46,1,28.0,0,1-2 Year,Yes,37533.0,26.0,233,1
35631,Female,42,1,46.0,0,1-2 Year,Yes,2630.0,124.0,50,1
78552,Female,21,1,46.0,1,< 1 Year,No,31698.0,160.0,193,0
16481,Female,42,1,48.0,1,1-2 Year,No,2630.0,124.0,231,0
4315,Male,55,1,28.0,0,1-2 Year,Yes,37450.0,26.0,76,0
3845,Female,28,1,50.0,1,< 1 Year,No,39727.0,152.0,235,0
22521,Male,35,1,21.0,1,1-2 Year,No,2630.0,160.0,174,0
10878,Female,42,1,7.0,0,1-2 Year,Yes,36509.0,154.0,219,0
85085,Male,41,1,8.0,1,1-2 Year,No,25102.0,26.0,207,0
53690,Male,44,1,8.0,0,1-2 Year,Yes,39842.0,7.0,249,0
92682,Female,59,1,28.0,0,1-2 Year,Yes,41994.0,26.0,192,0
48139,Male,21,1,18.0,1,< 1 Year,No,2630.0,160.0,232,0
4222,Male,51,1,11.0,0,1-2 Year,No,2630.0,26.0,175,0
3163,Male,34,1,8.0,1,1-2 Year,No,34781.0,124.0,101,0
99258,Female,21,1,45.0,1,< 1 Year,No,2630.0,152.0,41,0
51011,Female,26,1,28.0,1,< 1 Year,No,44581.0,152.0,21,0
7102,Male,22,1,33.0,1,< 1 Year,No,46310.0,152.0,77,0
76500,Male,51,1,28.0,0,1-2 Year,Yes,39167.0,26.0,111,0
52127,Female,23,1,8.0,1,< 1 Year,No,29213.0,160.0,100,0
93709,Female,21,1,43.0,1,< 1 Year,No,34648.0,160.0,96,0
63899,Male,33,1,28.0,0,1-2 Year,Yes,29315.0,124.0,282,1
40568,Female,70,1,28.0,0,1-2 Year,Yes,37466.0,158.0,237,0
99408,Male,28,1,28.0,1,< 1 Year,No,52228.0,152.0,248,0
82568,Female,33,1,15.0,0,< 1 Year,Yes,34288.0,152.0,29,0
47529,Female,26,1,46.0,0,< 1 Year,Yes,32706.0,152.0,50,0
51401,Female,36,1,38.0,0,1-2 Year,Yes,2630.0,156.0,47,0
19235,Male,52,1,28.0,0,1-2 Year,Yes,25672.0,26.0,296,0
81672,Male,34,1,28.0,1,1-2 Year,No,40160.0,122.0,257,0
29547,Male,73,1,28.0,1,1-2 Year,No,34307.0,125.0,271,0
90076,Male,72,1,28.0,1,1-2 Year,No,27170.0,124.0,267,0
85229,Male,29,1,16.0,0,< 1 Year,Yes,21202.0,152.0,55,0
66169,Female,21,1,32.0,0,< 1 Year,No,2630.0,160.0,280,0
60235,Female,43,1,46.0,1,1-2 Year,No,2630.0,26.0,132,0
28220,Female,25,1,27.0,0,< 1 Year,Yes,45762.0,152.0,125,1
29418,Male,27,1,8.0,0,< 1 Year,Yes,43006.0,152.0,40,0
30673,Female,22,1,46.0,1,< 1 Year,No,35023.0,152.0,150,0
85846,Female,22,1,8.0,1,< 1 Year,No,42100.0,152.0,116,0
45322,Male,24,1,28.0,0,1-2 Year,Yes,43909.0,124.0,249,0
96322,Male,39,1,28.0,0,1-2 Year,Yes,34832.0,60.0,202,0
36838,Male,23,1,8.0,1,< 1 Year,No,35198.0,160.0,216,0
13236,Female,23,1,29.0,0,< 1 Year,Yes,34010.0,152.0,115,0
46468,Female,36,1,3.0,0,1-2 Year,Yes,30936.0,124.0,297,0
68796,Male,42,1,29.0,1,1-2 Year,No,34211.0,26.0,253,0
36653,Male,29,1,15.0,1,1-2 Year,No,29705.0,154.0,239,0
71387,Male,28,1,7.0,0,< 1 Year,Yes,2630.0,152.0,257,0
89889,Male,21,1,39.0,1,< 1 Year,Yes,30020.0,160.0,41,0
13966,Female,58,1,21.0,0,1-2 Year,Yes,2630.0,26.0,80,0
70181,Female,72,0,28.0,0,1-2 Year,Yes,39781.0,26.0,87,0
73499,Female,44,1,8.0,0,1-2 Year,Yes,45438.0,124.0,251,0
50293,Male,44,1,15.0,0,1-2 Year,Yes,35051.0,124.0,78,1
73000,Female,42,1,15.0,1,1-2 Year,No,37723.0,124.0,54,0
15040,Female,26,1,47.0,0,< 1 Year,Yes,28339.0,152.0,12,0
74560,Male,68,1,39.0,0,1-2 Year,Yes,2630.0,124.0,237,1
21609,Female,26,1,25.0,1,< 1 Year,No,25004.0,152.0,37,0
14989,Male,25,1,10.0,1,< 1 Year,No,2630.0,160.0,150,0
1015,Male,27,1,50.0,1,< 1 Year,No,21844.0,152.0,17,0
5251,Female,57,1,28.0,0,1-2 Year,Yes,35873.0,26.0,143,1
5864,Male,67,1,3.0,1,1-2 Year,No,24291.0,124.0,55,0
14003,Male,49,1,15.0,1,1-2 Year,No,30506.0,124.0,268,0
24700,Male,50,1,41.0,1,1-2 Year,No,37883.0,26.0,40,0
80556,Male,25,1,28.0,1,< 1 Year,No,30610.0,152.0,259,0
12312,Male,38,1,28.0,0,1-2 Year,Yes,33489.0,150.0,258,0
69783,Female,26,1,36.0,1,< 1 Year,No,2630.0,151.0,63,0
58105,Male,72,1,41.0,0,> 2 Years,Yes,49776.0,26.0,38,0
26482,Female,23,1,33.0,0,< 1 Year,Yes,29742.0,151.0,219,0
25437,Male,65,1,28.0,0,1-2 Year,Yes,57986.0,122.0,122,1
77312,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,204,1
96440,Male,44,1,15.0,0,1-2 Year,Yes,48742.0,124.0,275,1
46117,Female,48,1,12.0,1,1-2 Year,No,27278.0,124.0,192,0
56383,Male,50,1,28.0,0,1-2 Year,Yes,33881.0,124.0,21,0
17602,Female,41,1,11.0,0,1-2 Year,Yes,2630.0,26.0,68,0
13595,Male,23,1,50.0,1,< 1 Year,No,40721.0,152.0,182,0
62560,Male,60,1,28.0,0,1-2 Year,Yes,34946.0,52.0,206,0
6844,Female,50,1,8.0,0,1-2 Year,Yes,37055.0,124.0,164,1
91469,Female,21,1,36.0,1,< 1 Year,No,32383.0,152.0,84,0
96571,Male,48,1,21.0,1,1-2 Year,No,34252.0,124.0,73,0
75827,Female,22,1,27.0,0,< 1 Year,Yes,21808.0,152.0,184,0
29584,Male,63,1,28.0,1,1-2 Year,Yes,47131.0,26.0,177,0
61088,Male,62,1,1.0,0,1-2 Year,Yes,2630.0,26.0,179,0
79762,Female,74,1,41.0,0,1-2 Year,Yes,37065.0,12.0,252,1
90770,Male,30,1,11.0,0,< 1 Year,Yes,19725.0,152.0,255,1
33345,Male,42,1,28.0,0,1-2 Year,Yes,47981.0,122.0,109,1
19291,Male,43,1,28.0,0,1-2 Year,Yes,2630.0,124.0,101,0
99227,Female,63,1,8.0,0,1-2 Year,Yes,75913.0,124.0,166,0
27735,Male,21,1,32.0,1,< 1 Year,No,26359.0,152.0,83,0
32299,Female,39,1,15.0,0,1-2 Year,Yes,33982.0,152.0,195,1
90393,Female,33,1,28.0,0,< 1 Year,Yes,2630.0,124.0,222,1
86632,Female,27,1,30.0,1,< 1 Year,No,39699.0,152.0,149,0
61828,Male,48,1,1.0,0,1-2 Year,No,2630.0,124.0,178,0
80371,Male,22,1,28.0,0,< 1 Year,Yes,37009.0,152.0,186,0
86978,Male,46,1,41.0,0,1-2 Year,Yes,49855.0,124.0,296,1
99108,Female,48,1,8.0,0,1-2 Year,Yes,65722.0,124.0,177,0
26077,Female,22,1,9.0,0,< 1 Year,No,33631.0,152.0,272,0
6754,Female,28,1,43.0,1,< 1 Year,No,2630.0,152.0,155,0
68710,Female,23,1,47.0,1,< 1 Year,No,37191.0,152.0,175,0
23576,Female,28,1,8.0,1,< 1 Year,No,33175.0,152.0,75,0
89601,Female,27,1,2.0,1,< 1 Year,No,32089.0,152.0,189,0
69188,Male,50,1,28.0,0,1-2 Year,Yes,35169.0,26.0,195,1
8050,Female,53,1,8.0,0,> 2 Years,Yes,38338.0,154.0,48,0
18374,Male,25,1,46.0,1,< 1 Year,No,49577.0,152.0,172,0
62745,Male,31,1,8.0,0,1-2 Year,Yes,34604.0,154.0,129,0
10520,Female,39,1,28.0,1,1-2 Year,No,51686.0,122.0,228,0
79968,Male,23,1,3.0,1,< 1 Year,No,24156.0,152.0,182,0
69417,Male,54,1,28.0,0,> 2 Years,Yes,40309.0,124.0,80,0
62846,Male,51,1,8.0,0,1-2 Year,Yes,47426.0,26.0,175,0
1656,Female,42,1,46.0,0,1-2 Year,Yes,29354.0,124.0,50,0
50299,Male,41,1,33.0,1,1-2 Year,No,43270.0,124.0,20,0
30508,Male,31,1,29.0,0,< 1 Year,Yes,49409.0,152.0,25,0
59431,Female,69,1,41.0,1,1-2 Year,No,31963.0,152.0,120,0
95766,Male,46,1,41.0,0,1-2 Year,No,25743.0,124.0,262,0
5393,Female,25,1,28.0,0,< 1 Year,Yes,45254.0,124.0,32,0
70658,Male,52,1,11.0,0,1-2 Year,Yes,23950.0,26.0,43,1
1823,Female,64,1,17.0,0,1-2 Year,Yes,2630.0,124.0,233,0
64095,Female,31,1,41.0,1,1-2 Year,No,40993.0,124.0,259,0
92785,Male,24,1,33.0,1,< 1 Year,No,49306.0,152.0,43,0
39164,Female,54,1,46.0,0,1-2 Year,Yes,19246.0,124.0,184,0
81167,Male,24,1,28.0,1,< 1 Year,No,55858.0,152.0,220,0
43962,Male,64,1,47.0,0,1-2 Year,Yes,45614.0,124.0,33,0
7440,Female,32,1,8.0,1,< 1 Year,No,64463.0,152.0,223,0
7981,Female,26,1,8.0,1,< 1 Year,No,35639.0,152.0,293,0
48534,Male,22,1,28.0,0,< 1 Year,Yes,49225.0,152.0,270,0
88307,Male,25,1,41.0,1,< 1 Year,No,35368.0,152.0,80,0
78315,Female,25,1,41.0,0,< 1 Year,No,31400.0,152.0,50,0
63476,Male,49,1,41.0,0,1-2 Year,Yes,2630.0,156.0,59,0
42109,Female,65,1,28.0,1,1-2 Year,No,31466.0,26.0,116,0
78581,Female,54,1,39.0,0,1-2 Year,Yes,31493.0,124.0,43,0
18982,Female,33,1,18.0,0,< 1 Year,Yes,2630.0,26.0,218,0
9604,Female,58,1,28.0,1,1-2 Year,No,25110.0,26.0,291,0
54744,Male,26,1,28.0,0,< 1 Year,Yes,540165.0,156.0,245,1
25170,Male,58,1,46.0,0,> 2 Years,Yes,27157.0,124.0,85,0
58092,Male,51,1,45.0,1,1-2 Year,No,2630.0,124.0,184,0
89137,Male,70,1,28.0,0,1-2 Year,Yes,52221.0,124.0,144,0
26820,Male,24,1,6.0,1,< 1 Year,No,30530.0,151.0,31,0
61159,Female,24,1,8.0,1,< 1 Year,Yes,57543.0,152.0,251,0
8750,Female,26,1,27.0,0,< 1 Year,Yes,21925.0,152.0,61,0
31139,Female,21,1,32.0,0,< 1 Year,No,2630.0,160.0,280,0
92218,Male,40,1,28.0,1,1-2 Year,No,2630.0,124.0,267,0
280,Male,25,1,28.0,1,< 1 Year,No,47031.0,26.0,151,0
40267,Female,40,1,28.0,0,1-2 Year,Yes,28913.0,24.0,23,0
92046,Male,44,1,28.0,0,1-2 Year,Yes,29423.0,26.0,180,1
97222,Male,75,1,28.0,0,1-2 Year,Yes,44453.0,37.0,183,0
80829,Male,59,1,28.0,0,> 2 Years,Yes,73861.0,26.0,293,1
4818,Male,24,1,28.0,1,< 1 Year,No,49557.0,152.0,204,0
73335,Male,60,1,28.0,0,1-2 Year,Yes,28211.0,152.0,163,0
83463,Female,37,1,7.0,0,1-2 Year,Yes,2630.0,124.0,218,0
30636,Female,21,1,2.0,1,< 1 Year,No,28656.0,152.0,120,0
75952,Female,42,1,28.0,0,1-2 Year,Yes,35965.0,124.0,266,0
41303,Male,26,1,41.0,1,< 1 Year,No,34885.0,152.0,294,0
47234,Female,54,1,20.0,0,1-2 Year,Yes,2630.0,26.0,197,1
19336,Female,43,1,15.0,1,1-2 Year,No,35004.0,124.0,73,0
87813,Female,27,1,28.0,1,< 1 Year,No,41352.0,152.0,178,0
21457,Female,25,1,8.0,0,< 1 Year,Yes,60809.0,152.0,66,0
25743,Male,40,1,28.0,0,1-2 Year,Yes,63635.0,26.0,226,0
15718,Male,64,1,28.0,0,> 2 Years,Yes,40268.0,124.0,286,0
37048,Male,57,1,20.0,1,1-2 Year,No,2630.0,26.0,290,0
42647,Female,24,1,13.0,1,< 1 Year,No,29273.0,152.0,118,0
47860,Female,66,1,36.0,0,1-2 Year,Yes,41310.0,26.0,162,0
84725,Female,20,1,35.0,0,< 1 Year,Yes,42445.0,160.0,26,0
11058,Female,30,1,28.0,0,< 1 Year,Yes,28481.0,26.0,225,1
47359,Male,28,1,43.0,0,< 1 Year,Yes,24665.0,124.0,231,0
98110,Male,35,1,14.0,0,1-2 Year,Yes,22506.0,124.0,95,1
50734,Female,24,1,13.0,0,< 1 Year,No,2630.0,152.0,131,0
91927,Male,43,1,11.0,1,1-2 Year,No,2630.0,120.0,116,0
61935,Female,67,1,28.0,0,> 2 Years,Yes,30870.0,26.0,264,0
75683,Male,29,1,8.0,1,< 1 Year,No,39405.0,152.0,171,0
15394,Male,35,1,36.0,0,1-2 Year,Yes,30626.0,124.0,34,0
56711,Male,51,1,8.0,1,1-2 Year,No,2630.0,124.0,64,0
30529,Female,68,1,46.0,1,1-2 Year,No,37563.0,26.0,216,0
61125,Male,22,1,41.0,1,< 1 Year,No,42972.0,152.0,192,0
33219,Male,70,1,28.0,0,1-2 Year,Yes,27858.0,26.0,29,0
54334,Male,24,1,29.0,1,< 1 Year,Yes,2630.0,160.0,172,0
17674,Male,25,1,8.0,1,< 1 Year,No,27458.0,160.0,125,0
38172,Male,45,1,15.0,0,1-2 Year,Yes,2630.0,124.0,193,1
90250,Female,61,1,28.0,0,1-2 Year,Yes,2630.0,156.0,198,0
12627,Female,51,1,48.0,0,1-2 Year,Yes,2630.0,15.0,129,0
95615,Female,46,1,28.0,0,1-2 Year,No,50505.0,26.0,244,0
72008,Male,52,1,41.0,1,1-2 Year,No,37200.0,124.0,118,0
62218,Female,25,1,50.0,1,< 1 Year,No,48551.0,152.0,226,0
534,Male,53,1,28.0,1,1-2 Year,Yes,36544.0,26.0,182,0
4121,Male,30,1,3.0,1,< 1 Year,No,24077.0,152.0,66,0
3961,Female,32,1,28.0,1,< 1 Year,No,41943.0,152.0,18,0
5716,Male,47,1,46.0,1,1-2 Year,No,42661.0,124.0,30,0
4658,Male,42,1,11.0,0,1-2 Year,Yes,60355.0,26.0,40,1
17052,Male,35,1,21.0,1,1-2 Year,Yes,30500.0,30.0,98,0
62755,Female,27,1,21.0,0,< 1 Year,No,25727.0,152.0,230,0
23936,Male,75,1,26.0,0,1-2 Year,Yes,35154.0,124.0,149,0
2851,Female,57,1,41.0,1,1-2 Year,No,59172.0,152.0,216,0
26496,Female,23,1,28.0,0,1-2 Year,Yes,35208.0,124.0,241,0
82128,Female,20,1,18.0,0,< 1 Year,Yes,36220.0,157.0,112,0
55061,Male,25,1,46.0,1,< 1 Year,No,23369.0,152.0,67,0
29494,Female,71,1,28.0,0,1-2 Year,No,36997.0,122.0,153,0
82157,Male,41,1,8.0,0,1-2 Year,No,24785.0,19.0,127,0
31034,Male,23,1,39.0,1,< 1 Year,No,34480.0,152.0,143,0
78243,Male,47,1,0.0,1,1-2 Year,No,2630.0,26.0,282,0
64893,Female,31,1,28.0,0,1-2 Year,Yes,26520.0,124.0,21,0
26537,Female,43,1,28.0,0,> 2 Years,Yes,33377.0,26.0,102,1
73759,Male,41,1,26.0,1,1-2 Year,No,30888.0,154.0,77,0
50670,Female,23,1,9.0,1,< 1 Year,No,36736.0,152.0,216,0
24229,Female,25,1,15.0,0,< 1 Year,No,27353.0,152.0,218,0
97319,Female,23,1,28.0,0,< 1 Year,Yes,47122.0,156.0,261,0
56785,Female,21,1,33.0,0,< 1 Year,Yes,32372.0,152.0,218,0
86361,Female,53,1,46.0,0,> 2 Years,Yes,42255.0,163.0,155,1
65767,Female,23,1,8.0,1,< 1 Year,No,26634.0,152.0,149,0
72510,Female,43,1,28.0,0,1-2 Year,Yes,41010.0,26.0,161,0
64439,Female,23,1,21.0,1,< 1 Year,No,29767.0,152.0,66,0
18838,Female,75,1,34.0,0,1-2 Year,Yes,30691.0,154.0,139,1
88353,Male,31,1,27.0,0,< 1 Year,Yes,28622.0,152.0,20,1
86595,Male,27,1,28.0,1,< 1 Year,No,39708.0,152.0,119,0
45007,Female,23,1,5.0,1,< 1 Year,No,2630.0,160.0,205,0
3850,Male,47,1,35.0,0,1-2 Year,Yes,30550.0,26.0,176,1
32825,Male,22,1,8.0,1,< 1 Year,No,42243.0,160.0,217,0
26335,Male,66,1,28.0,0,1-2 Year,Yes,25191.0,122.0,210,0
43576,Female,26,1,2.0,0,< 1 Year,Yes,24763.0,152.0,246,0
92734,Male,39,1,33.0,0,1-2 Year,Yes,2630.0,124.0,98,1
33702,Female,43,1,46.0,1,1-2 Year,No,2630.0,124.0,285,0
26587,Male,65,1,29.0,0,1-2 Year,Yes,34199.0,26.0,248,0
31809,Female,21,1,34.0,1,< 1 Year,No,23432.0,152.0,202,0
6220,Female,64,1,47.0,1,1-2 Year,No,34095.0,16.0,18,0
10828,Female,24,1,8.0,1,< 1 Year,No,34080.0,152.0,36,0
41685,Male,22,1,46.0,0,< 1 Year,Yes,36960.0,152.0,270,0
82286,Male,60,1,28.0,0,1-2 Year,Yes,82649.0,52.0,18,0
73745,Male,44,1,39.0,0,1-2 Year,Yes,2630.0,26.0,149,0
56070,Female,23,1,6.0,1,< 1 Year,No,25234.0,152.0,134,0
27778,Male,48,1,15.0,0,1-2 Year,No,35758.0,26.0,60,0
74518,Female,50,1,28.0,0,1-2 Year,Yes,46793.0,124.0,198,0
90055,Female,46,1,46.0,0,1-2 Year,Yes,26114.0,163.0,275,0
54873,Male,24,1,36.0,1,< 1 Year,No,29485.0,152.0,53,0
37969,Female,22,1,28.0,0,< 1 Year,Yes,64869.0,152.0,119,0
14907,Male,28,1,37.0,1,< 1 Year,No,37298.0,152.0,247,0
56063,Female,42,1,38.0,0,> 2 Years,Yes,35213.0,26.0,299,0
4624,Female,23,1,46.0,1,< 1 Year,No,26622.0,152.0,108,0
11284,Female,21,1,27.0,1,< 1 Year,No,24389.0,152.0,57,0
13199,Male,40,1,28.0,0,1-2 Year,Yes,33797.0,124.0,257,0
13045,Female,24,1,6.0,1,< 1 Year,No,29335.0,152.0,207,0
66578,Male,22,1,26.0,0,< 1 Year,Yes,29941.0,160.0,54,0
21170,Female,40,1,48.0,0,1-2 Year,Yes,2630.0,15.0,274,0
36284,Male,57,1,28.0,1,1-2 Year,No,33996.0,25.0,56,0
28168,Female,47,1,7.0,0,1-2 Year,Yes,2630.0,156.0,264,0
69349,Female,28,1,45.0,1,< 1 Year,No,28123.0,152.0,209,0
67226,Male,24,1,14.0,1,< 1 Year,No,27137.0,152.0,254,0
49469,Male,55,1,28.0,1,1-2 Year,No,40814.0,26.0,202,0
14075,Female,34,1,28.0,1,1-2 Year,Yes,37514.0,152.0,248,0
56287,Female,28,1,22.0,1,< 1 Year,No,19372.0,152.0,196,0
2970,Female,23,1,8.0,1,< 1 Year,No,43391.0,152.0,297,0
72918,Male,42,1,28.0,0,1-2 Year,Yes,32673.0,26.0,177,0
72490,Male,23,1,21.0,1,< 1 Year,No,22104.0,152.0,216,0
53869,Male,63,1,41.0,0,1-2 Year,Yes,31332.0,124.0,155,0
23651,Female,60,1,28.0,0,1-2 Year,Yes,50131.0,26.0,172,0
28264,Male,50,1,28.0,1,1-2 Year,No,40182.0,52.0,156,0
35563,Female,39,1,41.0,0,1-2 Year,Yes,2630.0,124.0,38,0
20515,Male,47,1,28.0,1,1-2 Year,Yes,38459.0,124.0,71,0
318,Male,48,1,8.0,1,1-2 Year,No,41483.0,124.0,113,0
98277,Male,30,1,41.0,1,< 1 Year,No,45252.0,152.0,179,0
52500,Male,22,1,33.0,1,< 1 Year,No,26195.0,152.0,215,0
81344,Male,48,1,34.0,1,1-2 Year,No,27371.0,124.0,176,0
95881,Male,47,1,8.0,0,1-2 Year,Yes,2630.0,30.0,34,0
7798,Male,35,1,2.0,0,1-2 Year,Yes,2630.0,152.0,240,0
86316,Male,36,1,50.0,0,1-2 Year,Yes,49079.0,124.0,295,0
22193,Female,24,1,6.0,0,< 1 Year,Yes,22014.0,151.0,72,0
8578,Female,44,1,49.0,0,1-2 Year,Yes,16466.0,26.0,225,0
56601,Male,69,1,18.0,0,1-2 Year,No,2630.0,156.0,134,0
16081,Male,24,1,6.0,1,< 1 Year,No,31552.0,152.0,160,0
