id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
99523,Female,24,1,29.0,0,1-2 Year,Yes,26184.0,154.0,156,0
34076,Female,23,1,47.0,1,< 1 Year,No,48016.0,152.0,171,0
67863,Female,24,1,28.0,1,< 1 Year,No,40985.0,152.0,65,0
68364,Male,32,1,6.0,1,< 1 Year,No,23623.0,152.0,202,0
79674,Female,25,1,41.0,1,< 1 Year,No,28211.0,152.0,227,0
2861,Female,48,1,28.0,0,1-2 Year,Yes,40885.0,124.0,68,0
28940,Male,42,1,7.0,1,1-2 Year,No,2630.0,26.0,216,0
41511,Male,59,1,28.0,0,1-2 Year,Yes,59504.0,124.0,234,1
48645,Male,61,1,4.0,0,1-2 Year,Yes,2630.0,154.0,173,0
85133,Male,24,1,46.0,1,< 1 Year,No,20727.0,152.0,84,0
39444,Male,47,1,35.0,1,1-2 Year,No,2630.0,26.0,197,0
78196,Male,80,1,21.0,1,1-2 Year,No,27797.0,26.0,233,0
10307,Female,24,1,46.0,1,< 1 Year,No,46117.0,152.0,283,0
2532,Female,25,1,27.0,0,< 1 Year,Yes,31974.0,152.0,40,0
38372,Male,52,1,28.0,0,1-2 Year,Yes,45923.0,26.0,14,0
25486,Female,30,1,34.0,1,< 1 Year,No,25908.0,152.0,220,0
66468,Male,22,1,2.0,1,< 1 Year,Yes,21689.0,152.0,238,0
10798,Male,45,1,7.0,1,1-2 Year,No,2630.0,124.0,185,0
10287,Male,23,1,7.0,1,< 1 Year,No,30353.0,160.0,92,0
57462,Male,49,1,48.0,0,1-2 Year,No,2630.0,124.0,131,0
56897,Female,22,1,16.0,1,< 1 Year,No,19970.0,152.0,122,0
65210,Female,33,1,41.0,1,< 1 Year,No,35513.0,152.0,195,0
699,Male,48,1,41.0,1,1-2 Year,No,2630.0,124.0,18,0
86889,Female,25,1,33.0,1,< 1 Year,No,34888.0,163.0,124,0
91644,Male,54,1,27.0,0,1-2 Year,No,26137.0,26.0,250,0
85705,Male,73,1,27.0,1,1-2 Year,No,30305.0,26.0,255,0
69081,Female,25,1,10.0,0,< 1 Year,Yes,41300.0,26.0,242,0
97445,Male,68,1,8.0,0,1-2 Year,No,60788.0,26.0,36,0
29545,Female,62,1,30.0,0,1-2 Year,Yes,26708.0,152.0,209,0
83080,Female,22,1,21.0,1,< 1 Year,No,24497.0,152.0,239,0
94242,Female,27,1,29.0,1,< 1 Year,No,35033.0,152.0,273,0
41156,Female,24,1,30.0,1,< 1 Year,No,2630.0,152.0,185,0
213,Male,44,1,28.0,0,> 2 Years,Yes,42754.0,124.0,23,1
95434,Male,25,1,45.0,1,< 1 Year,No,2630.0,152.0,194,0
27492,Female,24,1,28.0,0,< 1 Year,Yes,32004.0,152.0,230,0
15909,Female,43,1,28.0,0,1-2 Year,Yes,25901.0,26.0,153,0
4987,Female,24,1,6.0,0,< 1 Year,Yes,28381.0,152.0,87,0
37724,Female,28,1,15.0,1,< 1 Year,No,50422.0,152.0,123,0
3851,Female,41,1,30.0,0,1-2 Year,Yes,2630.0,156.0,47,1
48077,Female,27,1,15.0,0,< 1 Year,Yes,36875.0,152.0,144,0
96831,Female,24,1,41.0,0,< 1 Year,Yes,54202.0,152.0,111,0
20963,Female,67,1,28.0,0,1-2 Year,Yes,60837.0,124.0,265,0
13459,Male,45,1,41.0,0,1-2 Year,Yes,34887.0,124.0,131,1
66509,Female,40,1,41.0,0,1-2 Year,Yes,23021.0,36.0,177,1
36298,Male,39,1,33.0,0,1-2 Year,Yes,2630.0,156.0,104,1
8415,Female,24,1,8.0,1,< 1 Year,No,35669.0,152.0,108,0
87482,Male,24,1,40.0,1,< 1 Year,No,29810.0,152.0,31,0
46502,Female,28,1,45.0,0,< 1 Year,Yes,25577.0,152.0,111,0
35862,Female,23,1,30.0,1,< 1 Year,No,32047.0,152.0,94,0
17967,Male,51,1,28.0,0,> 2 Years,Yes,46102.0,124.0,105,0
67839,Female,26,1,27.0,0,< 1 Year,Yes,35724.0,151.0,63,0
88578,Male,23,1,30.0,1,< 1 Year,Yes,26574.0,26.0,276,0
99565,Male,22,1,10.0,1,< 1 Year,No,29204.0,152.0,157,0
84845,Male,47,1,28.0,1,1-2 Year,No,49783.0,124.0,72,0
73376,Female,62,1,28.0,0,> 2 Years,Yes,34767.0,122.0,34,1
67998,Male,56,1,3.0,0,1-2 Year,Yes,2630.0,26.0,56,0
52311,Female,40,1,8.0,1,1-2 Year,No,35808.0,152.0,211,0
75747,Male,39,1,33.0,0,1-2 Year,Yes,35727.0,124.0,222,0
36544,Male,21,1,32.0,0,< 1 Year,Yes,2630.0,163.0,284,0
18203,Male,28,1,50.0,1,< 1 Year,No,43168.0,152.0,187,0
17378,Male,56,1,3.0,1,1-2 Year,No,35222.0,124.0,174,0
40324,Male,29,1,8.0,0,< 1 Year,Yes,40870.0,154.0,94,0
8042,Female,26,1,3.0,1,< 1 Year,No,32449.0,152.0,263,0
47980,Male,47,1,28.0,0,1-2 Year,Yes,50467.0,26.0,279,1
11082,Female,22,1,41.0,1,< 1 Year,No,38302.0,152.0,13,0
90225,Female,58,1,28.0,1,1-2 Year,No,36959.0,125.0,87,0
64068,Male,44,1,8.0,0,1-2 Year,Yes,2630.0,19.0,118,0
57791,Male,45,1,14.0,0,1-2 Year,No,40143.0,124.0,205,0
23644,Female,40,1,28.0,0,1-2 Year,Yes,44482.0,124.0,11,0
86037,Male,77,1,28.0,0,1-2 Year,Yes,55621.0,124.0,158,0
66942,Male,46,1,28.0,0,1-2 Year,Yes,27954.0,26.0,64,0
57456,Male,65,1,8.0,0,> 2 Years,Yes,58671.0,26.0,19,1
26321,Male,37,1,43.0,0,< 1 Year,No,2630.0,1.0,254,0
2035,Male,24,1,9.0,0,< 1 Year,No,27055.0,152.0,67,0
51641,Male,47,1,28.0,0,1-2 Year,Yes,52972.0,26.0,114,0
19322,Male,33,1,3.0,1,< 1 Year,No,2630.0,160.0,190,0
14403,Female,41,1,8.0,0,1-2 Year,Yes,34581.0,26.0,36,0
56170,Male,42,1,8.0,1,1-2 Year,No,61978.0,124.0,19,0
62439,Male,21,1,28.0,0,< 1 Year,Yes,48945.0,124.0,262,0
36966,Male,41,1,40.0,0,1-2 Year,Yes,2630.0,124.0,220,0
48536,Female,33,1,41.0,1,< 1 Year,Yes,37234.0,152.0,168,0
23042,Male,24,1,29.0,1,< 1 Year,No,25801.0,152.0,245,0
21900,Female,38,1,47.0,0,1-2 Year,Yes,2630.0,124.0,295,0
20599,Female,26,1,11.0,1,< 1 Year,No,22725.0,152.0,212,0
23704,Male,22,1,5.0,0,< 1 Year,Yes,26573.0,152.0,234,0
43031,Male,25,1,15.0,0,< 1 Year,Yes,36066.0,152.0,61,0
31375,Female,21,1,50.0,1,< 1 Year,No,37606.0,152.0,45,0
41256,Female,22,1,2.0,1,< 1 Year,No,43405.0,152.0,38,0
21736,Male,55,1,0.0,0,1-2 Year,Yes,2630.0,124.0,11,1
93864,Male,74,1,29.0,0,1-2 Year,Yes,23055.0,26.0,274,0
63247,Male,23,1,46.0,0,< 1 Year,No,23777.0,160.0,140,0
61216,Female,64,1,28.0,0,1-2 Year,Yes,30662.0,9.0,243,0
57164,Female,46,1,6.0,1,1-2 Year,No,34962.0,124.0,228,0
8392,Female,27,1,8.0,1,< 1 Year,No,33051.0,152.0,60,0
2368,Male,22,1,24.0,0,< 1 Year,Yes,39759.0,152.0,229,0
16582,Male,51,1,29.0,0,1-2 Year,Yes,28311.0,154.0,96,0
13268,Male,50,1,40.0,0,1-2 Year,Yes,36882.0,26.0,185,0
62830,Male,32,1,41.0,0,< 1 Year,Yes,29986.0,152.0,83,0
55828,Male,67,1,28.0,0,> 2 Years,Yes,55838.0,124.0,130,0
54337,Female,25,1,41.0,1,< 1 Year,No,35021.0,152.0,293,0
42646,Female,69,1,46.0,0,1-2 Year,Yes,27869.0,124.0,185,0
82582,Male,42,1,47.0,0,1-2 Year,Yes,33467.0,26.0,111,1
48006,Male,45,1,28.0,0,1-2 Year,Yes,42207.0,26.0,257,0
31983,Male,49,1,11.0,0,> 2 Years,Yes,20711.0,29.0,58,0
83706,Female,41,1,19.0,0,1-2 Year,Yes,28482.0,13.0,206,0
72434,Male,25,1,29.0,1,< 1 Year,No,29799.0,152.0,41,0
361,Male,44,1,28.0,0,1-2 Year,Yes,39450.0,124.0,214,0
45687,Female,29,1,20.0,0,1-2 Year,Yes,2630.0,26.0,48,1
85557,Female,25,1,41.0,0,< 1 Year,Yes,36695.0,152.0,98,0
32081,Male,69,1,28.0,0,1-2 Year,Yes,35809.0,26.0,21,1
1973,Female,44,1,28.0,0,1-2 Year,Yes,30828.0,26.0,163,0
89458,Female,40,1,36.0,0,1-2 Year,Yes,34349.0,124.0,240,0
86969,Male,71,1,39.0,1,1-2 Year,No,43005.0,124.0,219,0
43251,Male,44,1,30.0,0,1-2 Year,Yes,22756.0,26.0,150,0
57725,Female,21,1,38.0,0,< 1 Year,Yes,2630.0,160.0,27,0
50974,Male,44,1,43.0,1,1-2 Year,No,43219.0,124.0,256,0
23490,Female,29,1,15.0,1,< 1 Year,No,26829.0,151.0,143,0
68913,Male,46,1,8.0,0,1-2 Year,Yes,38130.0,26.0,56,1
52832,Male,52,1,41.0,1,1-2 Year,Yes,32028.0,124.0,269,0
44953,Female,51,1,19.0,0,> 2 Years,Yes,34906.0,26.0,280,0
74841,Male,39,1,28.0,0,1-2 Year,Yes,33175.0,124.0,180,0
99805,Male,25,1,30.0,0,< 1 Year,Yes,26531.0,152.0,61,1
57388,Male,36,1,29.0,0,1-2 Year,Yes,2630.0,156.0,112,0
44774,Female,22,1,7.0,1,< 1 Year,No,39985.0,152.0,104,0
39410,Female,43,1,28.0,0,1-2 Year,No,69277.0,122.0,23,0
17707,Female,23,1,45.0,1,< 1 Year,No,22945.0,152.0,285,0
37434,Female,23,1,6.0,1,< 1 Year,No,21765.0,152.0,146,0
30494,Female,23,1,25.0,0,< 1 Year,No,23616.0,152.0,75,0
25763,Male,33,1,33.0,0,< 1 Year,Yes,2630.0,156.0,85,1
89124,Female,27,1,28.0,0,< 1 Year,Yes,45297.0,124.0,291,1
65071,Female,39,1,47.0,1,1-2 Year,No,31502.0,152.0,163,0
88949,Female,53,1,28.0,0,1-2 Year,Yes,55527.0,26.0,166,0
51661,Male,22,1,47.0,1,< 1 Year,No,36028.0,152.0,33,0
81980,Male,71,1,46.0,0,1-2 Year,Yes,29888.0,26.0,62,1
62907,Female,72,1,28.0,0,> 2 Years,Yes,47981.0,3.0,92,0
78013,Female,26,1,14.0,1,< 1 Year,No,24579.0,152.0,51,0
69620,Male,29,1,9.0,0,1-2 Year,Yes,24407.0,154.0,237,1
56399,Male,42,1,7.0,0,1-2 Year,Yes,31607.0,26.0,138,0
95285,Male,39,1,11.0,1,1-2 Year,No,44688.0,154.0,124,0
9863,Male,47,1,28.0,0,1-2 Year,Yes,27374.0,122.0,144,1
11540,Male,68,0,28.0,1,1-2 Year,No,46052.0,122.0,79,0
71440,Female,29,1,52.0,1,< 1 Year,Yes,44300.0,26.0,158,0
96694,Male,30,1,29.0,1,< 1 Year,No,35688.0,152.0,35,0
48518,Female,23,1,6.0,1,< 1 Year,No,19477.0,152.0,289,0
38416,Female,25,1,48.0,1,< 1 Year,No,2630.0,26.0,37,0
34340,Male,22,1,33.0,0,< 1 Year,Yes,39069.0,152.0,46,0
41515,Female,26,1,28.0,1,< 1 Year,No,85198.0,152.0,53,0
16170,Male,21,1,8.0,1,< 1 Year,No,56681.0,152.0,13,0
16387,Male,36,1,28.0,0,> 2 Years,Yes,25880.0,154.0,102,0
51808,Female,43,1,25.0,1,1-2 Year,No,28017.0,152.0,35,0
24359,Female,29,1,46.0,1,< 1 Year,No,14366.0,152.0,83,0
30280,Female,42,1,21.0,0,1-2 Year,Yes,29897.0,26.0,63,1
18692,Male,36,1,28.0,0,1-2 Year,No,2630.0,156.0,223,0
57490,Female,34,1,28.0,0,1-2 Year,Yes,46918.0,124.0,37,0
1648,Female,22,1,41.0,1,< 1 Year,No,53538.0,152.0,35,0
27187,Male,69,1,28.0,0,1-2 Year,Yes,44948.0,26.0,169,0
43980,Male,53,1,8.0,0,1-2 Year,Yes,45684.0,124.0,269,0
98160,Male,48,1,8.0,1,1-2 Year,No,28200.0,26.0,91,0
18611,Male,26,1,6.0,1,< 1 Year,No,23318.0,152.0,294,0
24791,Female,22,1,50.0,1,< 1 Year,No,30160.0,160.0,97,0
13895,Female,34,1,35.0,1,1-2 Year,No,32482.0,152.0,212,0
7533,Female,22,1,30.0,1,< 1 Year,No,33604.0,152.0,89,0
67074,Male,24,1,6.0,1,< 1 Year,No,36600.0,152.0,63,0
58531,Male,58,1,3.0,1,1-2 Year,No,25659.0,124.0,163,0
70655,Male,55,1,28.0,0,1-2 Year,Yes,41869.0,26.0,184,1
32500,Female,23,1,8.0,1,< 1 Year,No,33761.0,152.0,247,0
64001,Female,40,1,20.0,0,1-2 Year,Yes,2630.0,103.0,59,0
81495,Male,34,1,46.0,0,1-2 Year,Yes,2630.0,156.0,159,0
73880,Female,23,1,30.0,1,< 1 Year,No,25565.0,152.0,104,0
7964,Male,43,1,20.0,0,1-2 Year,Yes,2630.0,150.0,204,1
85422,Male,36,1,46.0,0,1-2 Year,Yes,43720.0,152.0,109,1
10394,Male,49,1,4.0,0,1-2 Year,Yes,2630.0,156.0,232,0
47650,Female,72,1,28.0,0,1-2 Year,Yes,50845.0,122.0,223,0
70674,Female,50,1,28.0,0,1-2 Year,Yes,53022.0,26.0,179,1
87501,Male,78,1,28.0,1,1-2 Year,No,32822.0,26.0,209,0
78545,Female,37,1,28.0,1,1-2 Year,No,57875.0,124.0,203,0
88452,Female,24,1,21.0,0,< 1 Year,Yes,2630.0,152.0,290,1
90290,Female,23,1,10.0,0,< 1 Year,Yes,33663.0,152.0,252,0
40015,Female,26,1,36.0,1,< 1 Year,No,43002.0,152.0,24,0
80793,Male,51,1,4.0,1,1-2 Year,No,28173.0,124.0,90,0
38683,Male,25,1,34.0,1,< 1 Year,Yes,32057.0,152.0,119,0
53610,Female,27,1,28.0,1,< 1 Year,No,42469.0,152.0,105,0
20071,Female,26,1,14.0,0,1-2 Year,No,26259.0,124.0,184,1
91752,Female,56,1,28.0,0,> 2 Years,Yes,37221.0,25.0,90,1
74580,Male,44,1,30.0,1,1-2 Year,No,23425.0,9.0,277,0
35654,Female,65,1,8.0,1,1-2 Year,No,50221.0,3.0,239,0
65240,Female,21,1,36.0,1,< 1 Year,No,33068.0,152.0,132,0
83519,Female,25,1,28.0,0,< 1 Year,Yes,44436.0,152.0,163,0
43687,Female,41,1,13.0,0,1-2 Year,Yes,27985.0,124.0,182,0
80760,Male,39,1,28.0,0,1-2 Year,Yes,37845.0,124.0,274,0
60826,Female,58,1,8.0,0,1-2 Year,Yes,45037.0,124.0,188,1
41651,Male,48,1,39.0,1,1-2 Year,No,32190.0,127.0,272,0
89224,Female,48,1,28.0,0,1-2 Year,Yes,48432.0,122.0,47,1
66761,Male,43,1,7.0,0,1-2 Year,Yes,44316.0,26.0,44,1
81856,Female,24,1,3.0,1,< 1 Year,No,33216.0,152.0,32,0
5198,Female,32,1,38.0,0,< 1 Year,Yes,28817.0,124.0,170,0
44183,Female,23,1,42.0,1,< 1 Year,No,2630.0,160.0,222,0
17783,Male,47,1,43.0,0,1-2 Year,Yes,28154.0,26.0,72,0
85558,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,124.0,297,0
79595,Male,62,1,1.0,0,1-2 Year,Yes,2630.0,124.0,79,1
61361,Female,24,1,14.0,0,< 1 Year,Yes,22909.0,152.0,221,0
29360,Male,64,1,40.0,1,1-2 Year,No,22043.0,124.0,86,0
53214,Male,26,1,30.0,1,< 1 Year,No,35429.0,152.0,70,0
70587,Male,27,1,29.0,1,< 1 Year,No,40237.0,152.0,97,0
92597,Female,65,1,28.0,0,> 2 Years,Yes,53021.0,122.0,35,0
64978,Female,56,1,38.0,0,1-2 Year,Yes,33906.0,124.0,177,0
70464,Male,48,1,45.0,1,1-2 Year,No,32095.0,26.0,108,0
27654,Female,27,1,28.0,0,< 1 Year,No,2630.0,152.0,36,0
87668,Male,34,1,4.0,0,1-2 Year,Yes,31648.0,124.0,133,1
22463,Male,25,1,26.0,1,< 1 Year,No,31324.0,152.0,144,0
97600,Female,47,1,28.0,0,> 2 Years,Yes,35342.0,26.0,230,1
3438,Male,36,1,28.0,0,1-2 Year,No,33051.0,122.0,212,0
10230,Female,48,1,28.0,0,1-2 Year,Yes,60796.0,52.0,188,1
81055,Male,23,1,32.0,1,< 1 Year,Yes,32484.0,151.0,184,0
30369,Female,45,1,28.0,0,1-2 Year,Yes,57307.0,26.0,159,0
27082,Male,64,1,7.0,0,1-2 Year,Yes,2630.0,124.0,239,0
48180,Male,21,1,8.0,0,< 1 Year,Yes,28354.0,124.0,264,0
68690,Male,21,1,2.0,1,< 1 Year,No,27661.0,160.0,142,0
19244,Female,25,1,35.0,1,< 1 Year,No,24027.0,152.0,222,0
31292,Male,45,1,45.0,0,1-2 Year,Yes,25256.0,26.0,77,1
97207,Male,50,1,3.0,0,1-2 Year,Yes,33884.0,124.0,49,0
24280,Female,68,1,46.0,0,1-2 Year,Yes,2630.0,30.0,99,0
62218,Female,25,1,50.0,1,< 1 Year,No,48551.0,152.0,226,0
19141,Male,24,1,50.0,1,< 1 Year,No,25765.0,152.0,285,0
93120,Female,21,1,30.0,1,< 1 Year,No,28681.0,160.0,98,0
19930,Male,61,1,41.0,0,1-2 Year,Yes,34252.0,26.0,72,0
50737,Female,23,1,37.0,1,< 1 Year,No,34187.0,26.0,164,0
97960,Female,35,1,28.0,0,1-2 Year,Yes,47526.0,122.0,10,0
29614,Male,26,1,46.0,1,< 1 Year,No,26613.0,152.0,238,0
1257,Male,47,1,28.0,0,1-2 Year,Yes,55456.0,124.0,42,0
92760,Female,25,1,21.0,1,< 1 Year,No,21208.0,152.0,203,0
45694,Female,70,1,28.0,0,1-2 Year,Yes,38778.0,122.0,169,1
61873,Male,31,1,28.0,1,< 1 Year,No,48809.0,152.0,193,0
92872,Female,44,1,46.0,0,1-2 Year,Yes,33735.0,124.0,280,1
45538,Female,25,1,46.0,1,< 1 Year,No,23155.0,152.0,251,0
36851,Male,26,1,50.0,1,< 1 Year,No,26902.0,152.0,170,0
45851,Female,27,1,28.0,1,< 1 Year,No,34137.0,152.0,118,0
9627,Female,49,1,50.0,0,1-2 Year,Yes,38923.0,122.0,283,0
82993,Male,24,1,17.0,1,< 1 Year,No,27002.0,152.0,134,0
25722,Female,46,1,28.0,1,1-2 Year,No,30210.0,13.0,25,0
64197,Female,47,1,49.0,0,1-2 Year,Yes,2630.0,26.0,16,0
73690,Male,45,1,28.0,0,1-2 Year,Yes,38403.0,26.0,173,0
71922,Male,32,1,10.0,1,< 1 Year,No,22178.0,152.0,194,0
49588,Male,54,1,50.0,1,1-2 Year,No,84918.0,18.0,93,0
51430,Female,44,1,28.0,1,1-2 Year,No,38052.0,124.0,90,0
75354,Male,44,1,3.0,0,1-2 Year,Yes,28308.0,124.0,217,1
24613,Female,24,1,42.0,0,< 1 Year,Yes,18020.0,151.0,55,0
83813,Male,36,1,6.0,0,< 1 Year,No,2630.0,1.0,217,0
85929,Male,26,1,28.0,0,< 1 Year,Yes,2630.0,156.0,232,0
81004,Male,58,1,28.0,0,1-2 Year,Yes,34825.0,124.0,111,1
98724,Female,53,1,20.0,0,1-2 Year,Yes,2630.0,124.0,254,0
47593,Female,24,1,9.0,1,< 1 Year,No,2630.0,152.0,250,0
28680,Male,23,1,30.0,0,< 1 Year,Yes,28118.0,152.0,122,0
834,Male,25,1,37.0,0,< 1 Year,Yes,31531.0,152.0,49,1
85688,Male,25,1,30.0,1,< 1 Year,No,33246.0,152.0,136,0
36072,Female,23,1,41.0,1,< 1 Year,No,24546.0,152.0,43,0
83474,Male,24,1,30.0,1,< 1 Year,No,25013.0,152.0,118,0
20495,Female,26,1,28.0,1,< 1 Year,No,31339.0,152.0,264,0
49295,Male,37,1,28.0,0,1-2 Year,Yes,42243.0,122.0,114,0
27978,Male,26,1,8.0,0,1-2 Year,Yes,39769.0,163.0,92,0
72615,Female,31,1,39.0,0,< 1 Year,No,2630.0,152.0,288,0
50771,Male,49,1,28.0,0,1-2 Year,Yes,83652.0,124.0,197,0
52606,Male,28,1,46.0,1,< 1 Year,No,31695.0,152.0,23,0
93690,Female,29,1,28.0,0,1-2 Year,No,42782.0,26.0,182,0
92104,Male,66,1,29.0,0,1-2 Year,Yes,33808.0,26.0,85,0
88442,Male,21,1,37.0,0,< 1 Year,Yes,29644.0,160.0,225,0
72187,Male,65,1,8.0,0,1-2 Year,Yes,34125.0,124.0,183,0
71495,Female,28,1,6.0,1,< 1 Year,No,27147.0,152.0,228,0
23765,Male,25,1,44.0,0,< 1 Year,Yes,2630.0,152.0,105,0
52812,Male,51,1,28.0,0,1-2 Year,Yes,37967.0,26.0,178,0
90,Female,20,1,36.0,0,< 1 Year,Yes,46275.0,160.0,281,1
39413,Male,69,1,28.0,1,1-2 Year,No,37142.0,120.0,123,0
94525,Female,22,1,36.0,1,< 1 Year,No,42018.0,152.0,163,0
67333,Female,38,1,28.0,1,1-2 Year,No,32194.0,61.0,163,0
61847,Male,24,1,29.0,1,< 1 Year,No,31157.0,152.0,291,0
3316,Female,26,1,41.0,1,< 1 Year,No,19824.0,152.0,98,0
75746,Male,25,1,11.0,1,< 1 Year,No,21832.0,152.0,293,0
85614,Male,23,1,45.0,0,< 1 Year,Yes,17868.0,152.0,118,0
32682,Female,70,1,28.0,0,> 2 Years,Yes,2630.0,124.0,202,0
29780,Male,49,1,34.0,0,1-2 Year,No,2630.0,26.0,65,0
21037,Male,51,1,24.0,0,1-2 Year,Yes,31976.0,124.0,180,0
63667,Female,24,1,36.0,1,< 1 Year,No,28131.0,152.0,171,0
60017,Male,42,1,28.0,1,1-2 Year,No,44043.0,124.0,298,0
61481,Female,58,1,22.0,0,1-2 Year,Yes,27526.0,26.0,10,0
95079,Male,26,1,30.0,1,< 1 Year,No,33731.0,152.0,26,0
12388,Male,62,1,50.0,0,1-2 Year,Yes,41408.0,124.0,200,0
71702,Male,60,1,23.0,0,1-2 Year,Yes,27596.0,26.0,195,0
86141,Female,24,1,6.0,0,< 1 Year,No,27687.0,152.0,94,0
31965,Female,31,1,18.0,0,1-2 Year,Yes,30141.0,124.0,122,0
54048,Male,25,1,28.0,1,< 1 Year,No,51361.0,152.0,21,0
15925,Female,39,1,28.0,0,1-2 Year,Yes,37662.0,122.0,84,1
62613,Female,22,1,8.0,1,< 1 Year,No,27551.0,152.0,262,0
73041,Male,38,1,46.0,1,1-2 Year,No,2630.0,157.0,13,0
4970,Male,23,1,46.0,1,< 1 Year,No,25616.0,152.0,101,0
84285,Female,28,1,15.0,0,< 1 Year,No,30570.0,152.0,167,0
23630,Female,21,1,13.0,1,< 1 Year,No,27027.0,152.0,163,0
5300,Female,36,1,14.0,0,1-2 Year,Yes,20637.0,124.0,169,0
58180,Male,27,1,33.0,1,< 1 Year,No,2630.0,152.0,138,0
96796,Female,35,1,28.0,1,1-2 Year,No,48697.0,124.0,116,0
77180,Female,33,1,13.0,0,< 1 Year,Yes,47579.0,124.0,203,1
55783,Male,57,1,21.0,0,> 2 Years,Yes,40960.0,124.0,56,0
30635,Female,22,1,28.0,0,< 1 Year,No,2630.0,160.0,34,0
37721,Female,28,1,37.0,1,< 1 Year,No,36871.0,152.0,130,0
97078,Female,24,1,45.0,1,< 1 Year,No,29342.0,152.0,254,0
34466,Male,54,1,28.0,1,1-2 Year,No,35312.0,26.0,62,0
71516,Male,44,1,38.0,0,1-2 Year,Yes,17603.0,124.0,220,0
57289,Female,27,1,16.0,1,< 1 Year,No,34222.0,152.0,141,0
72666,Female,53,1,21.0,0,1-2 Year,No,2630.0,124.0,291,0
34448,Female,54,1,28.0,1,1-2 Year,No,52251.0,26.0,10,0
442,Female,67,1,29.0,0,1-2 Year,Yes,43753.0,124.0,30,1
51942,Female,50,1,28.0,0,1-2 Year,Yes,41011.0,124.0,194,0
75541,Male,40,1,28.0,1,1-2 Year,No,32776.0,124.0,61,0
8877,Male,57,1,28.0,1,1-2 Year,No,54982.0,152.0,137,0
49962,Female,22,1,16.0,0,< 1 Year,Yes,36871.0,152.0,234,1
31822,Female,70,1,28.0,0,1-2 Year,No,33739.0,124.0,201,0
3098,Male,46,1,28.0,0,1-2 Year,Yes,37447.0,26.0,162,1
49530,Female,27,1,6.0,1,< 1 Year,No,27707.0,151.0,25,0
98545,Male,40,1,29.0,1,1-2 Year,No,28934.0,124.0,112,0
8805,Female,22,1,28.0,1,1-2 Year,No,2630.0,124.0,59,0
5878,Female,52,1,28.0,0,1-2 Year,No,52925.0,25.0,125,0
25979,Female,73,1,50.0,0,1-2 Year,Yes,32506.0,30.0,99,0
22595,Female,22,1,7.0,1,< 1 Year,No,44621.0,160.0,274,0
10922,Female,68,1,28.0,1,1-2 Year,No,46579.0,122.0,165,0
89709,Male,39,1,8.0,0,1-2 Year,Yes,21215.0,156.0,160,1
57296,Male,64,1,8.0,0,> 2 Years,Yes,66193.0,7.0,251,0
23377,Male,44,1,28.0,0,1-2 Year,Yes,2630.0,124.0,212,0
99159,Female,62,1,28.0,0,1-2 Year,Yes,43735.0,26.0,190,0
80187,Male,22,1,8.0,1,< 1 Year,No,45640.0,152.0,233,0
50049,Male,25,1,11.0,1,< 1 Year,No,24990.0,152.0,63,0
29685,Female,61,1,36.0,0,1-2 Year,Yes,25592.0,26.0,137,0
8114,Female,24,1,36.0,1,< 1 Year,No,2630.0,151.0,105,0
88722,Male,38,1,7.0,0,1-2 Year,Yes,2630.0,156.0,289,0
58664,Male,21,1,28.0,0,< 1 Year,Yes,2630.0,156.0,245,0
6726,Male,26,1,28.0,1,< 1 Year,No,44142.0,152.0,15,0
47545,Male,33,1,21.0,0,< 1 Year,Yes,34213.0,152.0,88,0
36049,Male,21,1,36.0,0,< 1 Year,Yes,36456.0,160.0,117,0
35669,Male,52,1,28.0,0,1-2 Year,Yes,45589.0,122.0,62,0
74344,Male,57,1,28.0,0,1-2 Year,Yes,2630.0,124.0,207,0
41779,Female,24,1,35.0,1,< 1 Year,No,41693.0,152.0,81,0
24606,Male,77,1,28.0,0,> 2 Years,Yes,33972.0,26.0,122,0
39747,Male,22,1,34.0,1,< 1 Year,No,25894.0,152.0,45,0
60250,Male,48,1,30.0,1,1-2 Year,No,29296.0,26.0,82,0
80278,Male,62,1,7.0,0,1-2 Year,Yes,2630.0,124.0,104,0
9357,Female,33,1,15.0,1,< 1 Year,No,2630.0,152.0,297,0
18599,Female,27,1,41.0,0,< 1 Year,No,29850.0,152.0,39,0
54667,Male,46,1,28.0,0,1-2 Year,Yes,23034.0,124.0,201,0
18725,Male,23,1,17.0,1,< 1 Year,No,69426.0,152.0,285,0
56790,Male,26,1,15.0,0,< 1 Year,Yes,36471.0,152.0,183,0
43900,Male,48,1,0.0,0,1-2 Year,Yes,2630.0,52.0,201,0
80152,Male,43,1,8.0,0,1-2 Year,Yes,34896.0,26.0,177,0
96593,Female,21,1,6.0,0,1-2 Year,Yes,35320.0,156.0,230,0
33315,Male,28,1,41.0,1,< 1 Year,No,35860.0,152.0,87,0
23539,Male,25,1,50.0,1,< 1 Year,No,27538.0,152.0,140,0
59729,Female,34,1,28.0,1,1-2 Year,No,31392.0,26.0,170,0
86070,Male,62,1,28.0,0,1-2 Year,Yes,21873.0,24.0,13,1
47033,Male,61,1,30.0,1,1-2 Year,No,35716.0,26.0,298,0
34214,Female,42,1,29.0,0,> 2 Years,Yes,2630.0,157.0,179,0
